,Judge_Name,Judge_Reject,Judge_Impose,Judge_Impose2,Def_Race,Court,Def_Gender,AnyCriminalHistory,crimetype_people,crimetype_violent,crimetype_property,crimetype_drug,crimetype_mva,crimetype_financial,crimetype_firearms,days_btwn_arrest_plea,days_btwn_plea_tender,DefAttorneyType,X1stCharge_Status,X1stPROS_SentLength,X1stPROS_ProbLength,X1stPROS_SentenceType,RehabTreatment,X1stPROS_Prison.,X1stPROS_Probation
613,Roger Hensley,No,Yes,Less,Black,Not yet determined,"Other (please specify their preferred gender identity, if known)",1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,257.0,53.0,unknown,Other,9.0,2.0,State Prison,Yes,Yes,Yes
614,Paul Russell,Yes,Yes,More,Other,Superior Court,Female,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,161.0,756.0,unknown,Nolle Prosequi,8.0,28.0,House of Corrections,Yes,No,No
615,Zachary Mccall,No,Yes,Unclear,Unknown,Not yet determined,"Other (please specify their preferred gender identity, if known)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,500.0,720.0,from CPCS,Continuance without a finding,9.0,0.0,State Prison,No,Yes,Yes
616,Matthew Perez,No,Yes,Unclear,Unknown,Superior Court,Female,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,206.0,701.0,unknown,Other,9.0,3.0,Probation,No,No,No
617,Rebecca Becker,Yes,No,Unclear,Hispanic,Superior Court,Female,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,106.0,112.0,a private attorney,Continuance without a finding,3.0,16.0,State Prison,Yes,No,Yes
618,Roger Hensley,Yes,Yes,Unclear,Black,District Court,Female,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,273.0,786.0,a private attorney,Nolle Prosequi,3.0,29.0,County/Split,No,Yes,Yes
619,Matthew Perez,Yes,No,More,Black,Superior Court,"Other (please specify their preferred gender identity, if known)",1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,354.0,302.0,a court-appointed lawyer,Nolle Prosequi,7.0,29.0,House of Corrections,Yes,Yes,Yes
620,Kaitlin Flores,No,No,Unknown,White,Not yet determined,Female,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,502.0,460.0,from CPCS,Other,7.0,44.0,Probation,No,No,No
621,Zachary Mccall,No,No,Unclear,Hispanic,Not yet determined,"Other (please specify their preferred gender identity, if known)",1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,827.0,647.0,a private attorney,267/87,5.0,37.0,County/Split,No,Yes,No
622,Julia Obrien,Yes,No,Less,Hispanic,Not yet determined,"Other (please specify their preferred gender identity, if known)",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,870.0,394.0,from CPCS,Guilty verdict/finding,9.0,50.0,Probation,No,No,No
623,Zachary Mccall,Yes,Yes,Less,White,Not yet determined,"Other (please specify their preferred gender identity, if known)",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,937.0,178.0,a court-appointed lawyer,Other,0.0,19.0,"State Prison,Probation",No,Yes,No
624,Kaitlin Flores,Yes,Yes,Less,White,District Court,Male,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,439.0,480.0,a court-appointed lawyer,Dismissed,7.0,37.0,County/Split,No,No,Yes
625,Kaitlin Flores,No,Yes,Unclear,White,Not yet determined,Male,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,960.0,338.0,a court-appointed lawyer,267/87,1.0,12.0,"State Prison,Probation",No,Yes,Yes
626,Matthew Perez,Yes,No,Unknown,Other,Superior Court,Male,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,687.0,376.0,from CPCS,Dismissed,6.0,32.0,County/Split,Yes,No,Yes
627,Paul Russell,No,No,Unclear,Black,Not yet determined,Male,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,166.0,125.0,a court-appointed lawyer,Nolle Prosequi,3.0,18.0,"State Prison,Probation",Yes,No,Yes
628,Marie Green,No,Yes,Unknown,Unknown,Not yet determined,"Other (please specify their preferred gender identity, if known)",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,362.0,112.0,a court-appointed lawyer,Continuance without a finding,5.0,9.0,House of Corrections,No,No,No
629,Roger Hensley,No,No,Less,Other,Superior Court,Male,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,378.0,438.0,unknown,267/87,10.0,8.0,County/Split,No,No,No
630,Rebecca Becker,No,No,More,Other,Superior Court,"Other (please specify their preferred gender identity, if known)",0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,231.0,185.0,a private attorney,Nolle Prosequi,10.0,9.0,Probation,No,Yes,Yes
631,Marie Green,Yes,No,Unknown,Hispanic,District Court,"Other (please specify their preferred gender identity, if known)",0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,672.0,313.0,from CPCS,267/87,7.0,26.0,County/Split,No,No,Yes
632,Gregory Wilkins,No,Yes,Unclear,Hispanic,Not yet determined,"Other (please specify their preferred gender identity, if known)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,439.0,561.0,from CPCS,267/87,10.0,20.0,Probation,No,No,Yes
633,Roger Hensley,No,No,Less,Unknown,District Court,"Other (please specify their preferred gender identity, if known)",0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,334.0,760.0,unknown,Other,4.0,2.0,House of Corrections,Yes,No,No
634,Kyle White,Yes,Yes,Unclear,Black,Superior Court,"Other (please specify their preferred gender identity, if known)",0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,304.0,586.0,a private attorney,Dismissed,0.0,9.0,County/Split,Yes,No,Yes
635,Roger Hensley,Yes,Yes,Unknown,Other,District Court,"Other (please specify their preferred gender identity, if known)",0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,561.0,440.0,unknown,Other,0.0,19.0,House of Corrections,Yes,Yes,No
636,Kyle White,Yes,Yes,Less,White,Superior Court,Female,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,934.0,418.0,a court-appointed lawyer,Continuance without a finding,5.0,11.0,Probation,Yes,Yes,Yes
637,Kyle White,No,Yes,Unknown,Unknown,District Court,"Other (please specify their preferred gender identity, if known)",1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,805.0,93.0,from CPCS,Guilty verdict/finding,7.0,35.0,County/Split,No,Yes,No
638,Rebecca Becker,Yes,No,Unknown,Other,Not yet determined,"Other (please specify their preferred gender identity, if known)",1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,150.0,268.0,from CPCS,Other,2.0,42.0,House of Corrections,Yes,Yes,No
639,Paul Russell,No,No,Unknown,Hispanic,District Court,Female,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,492.0,1.0,a court-appointed lawyer,Other,3.0,35.0,Probation,No,No,No
640,Marie Green,No,Yes,Unclear,Black,District Court,Male,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,819.0,419.0,from CPCS,267/87,10.0,50.0,Probation,No,Yes,No
641,Rebecca Becker,Yes,Yes,Unclear,Other,Not yet determined,Male,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,562.0,364.0,a private attorney,Nolle Prosequi,4.0,31.0,Probation,Yes,No,No
642,Gregory Wilkins,No,Yes,Unclear,Unknown,District Court,"Other (please specify their preferred gender identity, if known)",0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,885.0,149.0,a court-appointed lawyer,Guilty verdict/finding,5.0,0.0,State Prison,Yes,No,No
643,Julia Obrien,No,No,Less,Hispanic,Superior Court,Female,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,244.0,639.0,from CPCS,Other,5.0,13.0,"State Prison,Probation",Yes,No,Yes
644,Matthew Perez,Yes,No,Unclear,Hispanic,District Court,Male,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,979.0,161.0,a court-appointed lawyer,Continuance without a finding,7.0,36.0,"State Prison,Probation",No,Yes,No
645,Rebecca Becker,No,Yes,More,White,District Court,Female,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,912.0,139.0,from CPCS,Dismissed,2.0,5.0,County/Split,Yes,No,No
646,Matthew Perez,No,Yes,Unknown,White,Superior Court,"Other (please specify their preferred gender identity, if known)",1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,105.0,425.0,a court-appointed lawyer,Nolle Prosequi,3.0,35.0,House of Corrections,No,Yes,Yes
647,Zachary Mccall,Yes,No,Less,Black,Superior Court,Male,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,223.0,399.0,unknown,Guilty verdict/finding,4.0,37.0,"State Prison,Probation",Yes,Yes,No
648,Zachary Mccall,Yes,Yes,Unknown,Other,Superior Court,Male,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,367.0,362.0,a court-appointed lawyer,Other,4.0,42.0,"State Prison,Probation",No,Yes,Yes
649,Rebecca Becker,Yes,Yes,Unclear,Unknown,Superior Court,Male,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,613.0,176.0,a court-appointed lawyer,Nolle Prosequi,6.0,46.0,Probation,No,Yes,Yes
650,Kaitlin Flores,No,Yes,Unclear,Unknown,Superior Court,"Other (please specify their preferred gender identity, if known)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,732.0,246.0,from CPCS,Dismissed,4.0,43.0,"State Prison,Probation",No,No,Yes
651,Paul Russell,No,No,Less,Unknown,Not yet determined,"Other (please specify their preferred gender identity, if known)",1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,444.0,763.0,from CPCS,Continuance without a finding,9.0,20.0,House of Corrections,Yes,No,Yes
652,Matthew Perez,No,No,Less,Unknown,Superior Court,"Other (please specify their preferred gender identity, if known)",1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,927.0,366.0,unknown,Continuance without a finding,6.0,24.0,County/Split,No,No,Yes
653,Julia Obrien,Yes,Yes,Unclear,Hispanic,Not yet determined,Male,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,450.0,348.0,unknown,Other,0.0,39.0,"State Prison,Probation",Yes,Yes,Yes
654,Julia Obrien,No,No,More,Black,Not yet determined,"Other (please specify their preferred gender identity, if known)",0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,624.0,296.0,a court-appointed lawyer,267/87,10.0,40.0,House of Corrections,No,Yes,Yes
655,Julia Obrien,Yes,No,Unknown,Hispanic,District Court,Male,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,525.0,294.0,a private attorney,Continuance without a finding,3.0,35.0,Probation,Yes,Yes,Yes
656,Kaitlin Flores,No,No,Unknown,Black,Superior Court,Female,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,786.0,208.0,from CPCS,Continuance without a finding,1.0,42.0,"State Prison,Probation",No,No,Yes
657,Matthew Perez,No,Yes,More,Unknown,District Court,"Other (please specify their preferred gender identity, if known)",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,763.0,97.0,from CPCS,Guilty verdict/finding,2.0,2.0,Probation,No,No,Yes
658,Julia Obrien,No,Yes,Unclear,Other,Not yet determined,Male,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,594.0,222.0,a court-appointed lawyer,Nolle Prosequi,1.0,41.0,House of Corrections,No,No,No
659,Kaitlin Flores,No,Yes,Unclear,Unknown,Not yet determined,Female,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,937.0,59.0,a private attorney,Dismissed,5.0,11.0,Probation,Yes,No,Yes
660,Matthew Perez,No,No,Unclear,Black,Not yet determined,Female,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,586.0,10.0,from CPCS,Nolle Prosequi,0.0,46.0,House of Corrections,Yes,Yes,Yes
661,Gregory Wilkins,No,Yes,Unclear,Unknown,Not yet determined,Male,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,811.0,24.0,a private attorney,Guilty verdict/finding,5.0,50.0,Probation,Yes,No,No
662,Roger Hensley,Yes,No,More,Hispanic,District Court,"Other (please specify their preferred gender identity, if known)",1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,603.0,420.0,unknown,Nolle Prosequi,7.0,40.0,House of Corrections,No,Yes,No
663,Zachary Mccall,No,No,More,Unknown,Superior Court,Male,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,665.0,282.0,unknown,267/87,1.0,2.0,State Prison,No,No,No
664,Kaitlin Flores,No,No,Unknown,Black,Superior Court,Male,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,908.0,16.0,unknown,Nolle Prosequi,0.0,3.0,Probation,No,Yes,Yes
665,Roger Hensley,Yes,No,More,Hispanic,District Court,Male,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,900.0,632.0,a private attorney,Other,10.0,35.0,Probation,No,Yes,Yes
666,Rebecca Becker,No,No,Less,Hispanic,District Court,Female,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,648.0,79.0,unknown,Dismissed,10.0,49.0,House of Corrections,No,Yes,Yes
667,Zachary Mccall,No,Yes,Unknown,Unknown,District Court,Female,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,310.0,171.0,unknown,Other,10.0,49.0,County/Split,Yes,Yes,Yes
668,Gregory Wilkins,No,No,Less,Hispanic,Not yet determined,Female,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,806.0,637.0,a court-appointed lawyer,267/87,1.0,9.0,County/Split,No,No,No
669,Rebecca Becker,No,Yes,More,Hispanic,Not yet determined,"Other (please specify their preferred gender identity, if known)",0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,704.0,386.0,a court-appointed lawyer,Continuance without a finding,6.0,12.0,Probation,No,Yes,No
670,Marie Green,Yes,No,Unknown,Unknown,Superior Court,Male,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,719.0,743.0,a court-appointed lawyer,Dismissed,4.0,36.0,House of Corrections,No,Yes,No
671,Zachary Mccall,Yes,Yes,More,Hispanic,Superior Court,Male,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,635.0,639.0,a private attorney,Continuance without a finding,2.0,0.0,House of Corrections,No,Yes,Yes
672,Kyle White,Yes,Yes,More,Other,Not yet determined,"Other (please specify their preferred gender identity, if known)",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,365.0,49.0,unknown,Other,4.0,46.0,State Prison,Yes,No,Yes
673,Kyle White,No,No,Unknown,White,District Court,"Other (please specify their preferred gender identity, if known)",1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,412.0,716.0,from CPCS,Guilty verdict/finding,0.0,12.0,County/Split,No,Yes,No
674,Roger Hensley,No,No,Unclear,Black,Not yet determined,Male,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,874.0,330.0,a private attorney,Nolle Prosequi,9.0,34.0,State Prison,Yes,No,Yes
675,Marie Green,Yes,No,More,Black,Not yet determined,Male,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,562.0,657.0,unknown,Guilty verdict/finding,4.0,36.0,County/Split,No,No,Yes
676,Gregory Wilkins,No,No,Unknown,Other,Not yet determined,Female,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,875.0,323.0,from CPCS,Guilty verdict/finding,0.0,38.0,County/Split,No,No,No
677,Rebecca Becker,Yes,No,Unknown,Hispanic,Superior Court,Female,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,434.0,563.0,a court-appointed lawyer,267/87,9.0,49.0,County/Split,No,Yes,Yes
678,Matthew Perez,No,No,Unknown,White,Not yet determined,"Other (please specify their preferred gender identity, if known)",0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,340.0,208.0,from CPCS,Continuance without a finding,10.0,4.0,Probation,No,No,No
679,Gregory Wilkins,No,Yes,Less,Unknown,Not yet determined,"Other (please specify their preferred gender identity, if known)",0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,558.0,211.0,a private attorney,Continuance without a finding,2.0,13.0,State Prison,Yes,Yes,No
680,Gregory Wilkins,Yes,No,More,Black,Superior Court,"Other (please specify their preferred gender identity, if known)",0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,602.0,372.0,a court-appointed lawyer,267/87,4.0,19.0,State Prison,Yes,Yes,No
681,Paul Russell,Yes,Yes,Unknown,Black,District Court,"Other (please specify their preferred gender identity, if known)",0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,140.0,283.0,unknown,Other,1.0,27.0,County/Split,No,Yes,No
682,Marie Green,No,Yes,Unclear,White,District Court,Male,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,804.0,655.0,unknown,Other,9.0,21.0,Probation,Yes,Yes,No
683,Marie Green,No,No,Less,Hispanic,Not yet determined,Male,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,866.0,768.0,unknown,Dismissed,8.0,5.0,County/Split,No,No,No
684,Julia Obrien,Yes,No,More,Hispanic,District Court,Male,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,382.0,406.0,a private attorney,267/87,6.0,4.0,State Prison,No,No,No
685,Gregory Wilkins,Yes,Yes,Unclear,Black,District Court,"Other (please specify their preferred gender identity, if known)",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,976.0,378.0,a court-appointed lawyer,Dismissed,2.0,19.0,State Prison,Yes,No,Yes
686,Julia Obrien,No,Yes,More,Hispanic,Not yet determined,Male,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,443.0,505.0,unknown,Dismissed,8.0,8.0,County/Split,Yes,Yes,Yes
687,Julia Obrien,No,Yes,Less,Hispanic,District Court,"Other (please specify their preferred gender identity, if known)",0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,428.0,682.0,a court-appointed lawyer,Guilty verdict/finding,2.0,44.0,State Prison,No,Yes,Yes
688,Kaitlin Flores,No,No,Unclear,Other,Superior Court,Male,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,583.0,425.0,a private attorney,Guilty verdict/finding,10.0,21.0,House of Corrections,No,No,Yes
689,Kyle White,No,Yes,More,White,Not yet determined,Female,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,102.0,767.0,a private attorney,Other,3.0,21.0,"State Prison,Probation",No,No,Yes
690,Kaitlin Flores,No,Yes,Less,Hispanic,Not yet determined,Female,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,351.0,512.0,a court-appointed lawyer,Dismissed,7.0,45.0,House of Corrections,No,Yes,Yes
691,Marie Green,Yes,Yes,Unclear,Other,Not yet determined,Female,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,223.0,787.0,a court-appointed lawyer,Dismissed,5.0,26.0,"State Prison,Probation",No,Yes,Yes
692,Zachary Mccall,Yes,No,More,Unknown,Not yet determined,Male,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,873.0,363.0,a court-appointed lawyer,Nolle Prosequi,9.0,14.0,"State Prison,Probation",No,Yes,Yes
693,Kaitlin Flores,Yes,No,More,Hispanic,District Court,"Other (please specify their preferred gender identity, if known)",0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,871.0,323.0,a private attorney,Other,6.0,19.0,"State Prison,Probation",No,No,No
694,Roger Hensley,No,No,More,White,District Court,Male,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,454.0,240.0,a court-appointed lawyer,Continuance without a finding,8.0,29.0,House of Corrections,No,No,Yes
695,Gregory Wilkins,Yes,Yes,Unclear,Hispanic,Not yet determined,Male,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,345.0,190.0,a court-appointed lawyer,Nolle Prosequi,5.0,23.0,"State Prison,Probation",No,No,No
696,Gregory Wilkins,Yes,No,Unclear,Other,District Court,Female,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,712.0,542.0,from CPCS,Other,6.0,47.0,House of Corrections,No,No,Yes
697,Zachary Mccall,Yes,Yes,Unknown,Unknown,District Court,Female,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,620.0,715.0,from CPCS,267/87,3.0,45.0,"State Prison,Probation",Yes,No,No
698,Gregory Wilkins,No,No,Less,White,Superior Court,"Other (please specify their preferred gender identity, if known)",1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,257.0,712.0,a private attorney,Dismissed,0.0,16.0,State Prison,Yes,Yes,Yes
699,Marie Green,No,No,Less,Hispanic,Superior Court,Female,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,770.0,76.0,a court-appointed lawyer,Nolle Prosequi,0.0,47.0,"State Prison,Probation",No,Yes,No
700,Gregory Wilkins,No,Yes,Unknown,Unknown,Superior Court,"Other (please specify their preferred gender identity, if known)",0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,875.0,9.0,unknown,Other,0.0,15.0,House of Corrections,Yes,No,No
701,Kaitlin Flores,Yes,Yes,More,Unknown,District Court,"Other (please specify their preferred gender identity, if known)",1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,971.0,536.0,unknown,Dismissed,6.0,28.0,State Prison,Yes,No,Yes
702,Julia Obrien,Yes,Yes,Unknown,Unknown,Superior Court,Male,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,809.0,763.0,unknown,267/87,7.0,34.0,"State Prison,Probation",Yes,Yes,No
703,Marie Green,Yes,No,More,White,Not yet determined,Female,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,306.0,740.0,a court-appointed lawyer,Continuance without a finding,8.0,4.0,Probation,No,No,No
704,Julia Obrien,Yes,Yes,Less,White,Not yet determined,"Other (please specify their preferred gender identity, if known)",0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,882.0,336.0,unknown,267/87,4.0,4.0,House of Corrections,No,No,Yes
705,Gregory Wilkins,No,No,Unknown,Black,Not yet determined,Female,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,346.0,141.0,unknown,Dismissed,3.0,50.0,State Prison,No,No,No
706,Paul Russell,Yes,No,Unknown,White,Not yet determined,"Other (please specify their preferred gender identity, if known)",0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,840.0,314.0,unknown,Dismissed,6.0,11.0,County/Split,Yes,No,Yes
707,Marie Green,Yes,No,Unknown,White,District Court,"Other (please specify their preferred gender identity, if known)",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,702.0,275.0,a private attorney,267/87,8.0,5.0,House of Corrections,No,Yes,No
708,Rebecca Becker,Yes,Yes,Unclear,Black,Superior Court,"Other (please specify their preferred gender identity, if known)",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,413.0,778.0,unknown,Continuance without a finding,7.0,31.0,County/Split,Yes,Yes,No
709,Kyle White,No,Yes,Unknown,Black,Not yet determined,Female,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,182.0,171.0,a private attorney,Other,0.0,36.0,State Prison,No,Yes,No
710,Kaitlin Flores,Yes,Yes,Less,Black,Superior Court,"Other (please specify their preferred gender identity, if known)",0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,726.0,509.0,unknown,267/87,8.0,15.0,State Prison,No,No,Yes
711,Marie Green,Yes,No,Unclear,Hispanic,Superior Court,"Other (please specify their preferred gender identity, if known)",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,246.0,301.0,unknown,Nolle Prosequi,5.0,27.0,Probation,No,Yes,Yes
712,Matthew Perez,No,No,Unknown,Other,Not yet determined,Female,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,384.0,60.0,a court-appointed lawyer,267/87,9.0,41.0,"State Prison,Probation",Yes,No,Yes
713,Roger Hensley,Yes,No,Less,Other,Not yet determined,"Other (please specify their preferred gender identity, if known)",1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,650.0,314.0,a court-appointed lawyer,Other,6.0,32.0,House of Corrections,No,No,No
714,Gregory Wilkins,No,No,More,Hispanic,District Court,Male,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,714.0,613.0,a court-appointed lawyer,Guilty verdict/finding,10.0,41.0,Probation,Yes,Yes,No
715,Zachary Mccall,Yes,No,Unknown,Hispanic,Superior Court,Female,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,234.0,119.0,a private attorney,Guilty verdict/finding,3.0,26.0,State Prison,No,Yes,Yes
716,Kaitlin Flores,Yes,Yes,More,White,District Court,Female,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,781.0,550.0,from CPCS,267/87,3.0,40.0,"State Prison,Probation",No,Yes,Yes
717,Matthew Perez,Yes,No,More,White,Superior Court,Male,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,465.0,320.0,a private attorney,Dismissed,5.0,13.0,House of Corrections,No,Yes,No
718,Matthew Perez,No,No,Less,Black,District Court,Male,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,343.0,794.0,unknown,267/87,7.0,18.0,"State Prison,Probation",Yes,No,Yes
719,Gregory Wilkins,No,Yes,Less,Black,Not yet determined,Female,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,259.0,483.0,a private attorney,267/87,2.0,30.0,"State Prison,Probation",Yes,No,Yes
720,Gregory Wilkins,Yes,Yes,Unknown,Unknown,District Court,Female,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,276.0,434.0,a private attorney,Other,8.0,39.0,"State Prison,Probation",No,No,Yes
721,Matthew Perez,No,Yes,Unclear,Unknown,Superior Court,Female,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,636.0,142.0,a private attorney,Other,9.0,20.0,House of Corrections,No,Yes,No
722,Zachary Mccall,No,No,Less,Hispanic,District Court,Male,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,606.0,109.0,from CPCS,Other,7.0,5.0,County/Split,No,No,No
723,Gregory Wilkins,No,No,Unknown,White,District Court,Male,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,438.0,22.0,from CPCS,Guilty verdict/finding,3.0,45.0,"State Prison,Probation",Yes,No,Yes
724,Marie Green,Yes,No,Unknown,White,Superior Court,Female,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,772.0,320.0,a court-appointed lawyer,Other,10.0,4.0,Probation,Yes,No,No
725,Kyle White,Yes,Yes,Less,Hispanic,District Court,Male,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,392.0,299.0,a private attorney,Nolle Prosequi,3.0,14.0,"State Prison,Probation",Yes,No,No
726,Kyle White,Yes,Yes,Less,Other,District Court,"Other (please specify their preferred gender identity, if known)",0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,221.0,158.0,a private attorney,Continuance without a finding,9.0,40.0,State Prison,Yes,Yes,No
727,Kyle White,Yes,Yes,Unclear,White,Not yet determined,"Other (please specify their preferred gender identity, if known)",0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,185.0,485.0,a court-appointed lawyer,Guilty verdict/finding,3.0,24.0,"State Prison,Probation",Yes,No,No
